Lon       Lat      Dep  Vel  Mag      Fast
103.000000 22.500000 140 4.372 0.005483 -52.871464
103.000000 22.500000 150 4.396 0.004897 -50.913193
103.000000 23.000000 0 3.199 0.005355 66.467190
103.000000 23.000000 5 3.182 0.003142 87.169963
103.000000 23.000000 10 3.344 0.008452 -82.389799
103.000000 23.000000 15 3.459 0.008861 -82.897316
103.000000 23.000000 20 3.570 0.004308 -87.158891
103.000000 23.000000 25 3.658 0.002094 29.053856
103.000000 23.000000 30 3.750 0.005981 18.292528
103.000000 23.000000 35 3.857 0.007648 18.838266
103.000000 23.000000 40 3.973 0.006983 20.034108
103.000000 23.000000 45 4.385 0.005681 23.699505
103.000000 23.000000 50 4.487 0.004779 33.049242
103.000000 23.000000 55 4.479 0.004251 44.931589
103.000000 23.000000 60 4.465 0.004057 55.963223
103.000000 23.000000 65 4.450 0.003937 64.954193
103.000000 23.000000 70 4.394 0.006907 76.254178
103.000000 23.000000 80 4.320 0.005372 -86.224678
103.000000 23.000000 90 4.297 0.005215 -65.423631
103.000000 23.000000 100 4.296 0.006426 -51.583265
103.000000 23.000000 110 4.310 0.007656 -44.690939
103.000000 23.000000 120 4.331 0.008364 -41.078647
103.000000 23.000000 130 4.356 0.008521 -38.998631
103.000000 23.000000 140 4.380 0.008248 -37.705813
103.000000 23.000000 150 4.401 0.007684 -36.850296
103.000000 23.500000 0 3.170 0.007376 40.907618
103.000000 23.500000 5 3.158 0.002259 34.731818
103.000000 23.500000 10 3.363 0.001313 67.163083
103.000000 23.500000 15 3.460 0.002241 69.051572
103.000000 23.500000 20 3.533 0.002874 54.620067
103.000000 23.500000 25 3.594 0.003880 41.320523
103.000000 23.500000 30 3.673 0.004859 33.694755
103.000000 23.500000 35 3.777 0.005375 29.457779
103.000000 23.500000 40 3.899 0.004862 26.323378
103.000000 23.500000 45 4.328 0.004258 24.377495
103.000000 23.500000 50 4.435 0.003893 24.080707
103.000000 23.500000 55 4.427 0.003224 23.660276
103.000000 23.500000 60 4.414 0.002340 22.327919
103.000000 23.500000 65 4.401 0.001399 17.729266
103.000000 23.500000 70 4.327 0.001340 -22.134326
103.000000 23.500000 80 4.243 0.003723 -46.174808
103.000000 23.500000 90 4.238 0.005580 -47.877953
103.000000 23.500000 100 4.255 0.006626 -47.205449
103.000000 23.500000 110 4.285 0.007056 -45.931577
103.000000 23.500000 120 4.320 0.007055 -44.497490
103.000000 23.500000 130 4.356 0.006766 -43.062364
103.000000 23.500000 140 4.389 0.006296 -41.691286
103.000000 23.500000 150 4.416 0.005722 -40.409736
103.000000 24.000000 0 3.141 0.010082 25.266569
103.000000 24.000000 5 3.132 0.007653 9.919149
103.000000 24.000000 10 3.346 0.007805 3.936126
103.000000 24.000000 15 3.428 0.004826 12.874702
103.000000 24.000000 20 3.463 0.003978 39.270434
103.000000 24.000000 25 3.485 0.005270 50.261722
103.000000 24.000000 30 3.551 0.005637 50.351421
103.000000 24.000000 35 3.673 0.005205 46.757997
103.000000 24.000000 40 3.834 0.004179 41.524864
103.000000 24.000000 45 4.300 0.003401 35.976970
103.000000 24.000000 50 4.441 0.003013 31.846577
103.000000 24.000000 55 4.463 0.002560 28.263082
103.000000 24.000000 60 4.473 0.002046 24.487816
103.000000 24.000000 65 4.472 0.001560 19.577382
103.000000 24.000000 70 4.442 0.002100 7.466597
103.000000 24.000000 80 4.382 0.001939 -13.043037
103.000000 24.000000 90 4.339 0.002456 -21.847123
103.000000 24.000000 100 4.316 0.002944 -23.455358
103.000000 24.000000 110 4.314 0.003285 -22.804774
103.000000 24.000000 120 4.328 0.003483 -21.612462
103.000000 24.000000 130 4.350 0.003551 -20.446685
103.000000 24.000000 140 4.376 0.003507 -19.466813
103.000000 24.000000 150 4.401 0.003370 -18.687191
103.000000 24.500000 0 3.107 0.009490 21.824220
103.000000 24.500000 5 3.100 0.009178 14.373581
103.000000 24.500000 10 3.290 0.007393 15.429235
103.000000 24.500000 15 3.352 0.003792 27.181013
103.000000 24.500000 20 3.420 0.002865 48.020606
103.000000 24.500000 25 3.476 0.003127 50.216543
103.000000 24.500000 30 3.540 0.003395 41.238010
103.000000 24.500000 35 3.629 0.003808 31.718472
103.000000 24.500000 40 3.729 0.004094 24.621404
103.000000 24.500000 45 3.843 0.003927 20.120560
103.000000 24.500000 50 4.286 0.003486 16.214035
103.000000 24.500000 55 4.404 0.003134 10.080603
103.000000 24.500000 60 4.408 0.002955 3.177412
103.000000 24.500000 65 4.410 0.002957 -2.481014
103.000000 24.500000 70 4.371 0.006134 -6.351744
103.000000 24.500000 80 4.341 0.006175 -5.500146
103.000000 24.500000 90 4.360 0.006089 -0.658722
103.000000 24.500000 100 4.378 0.006146 5.251863
103.000000 24.500000 110 4.396 0.006270 10.298287
103.000000 24.500000 120 4.412 0.006294 13.976489
103.000000 24.500000 130 4.427 0.006129 16.502250
103.000000 24.500000 140 4.439 0.005777 18.206816
103.000000 24.500000 150 4.450 0.005285 19.350125
103.000000 25.000000 0 3.106 0.009092 23.553920
103.000000 25.000000 5 3.110 0.010018 17.301490
103.000000 25.000000 10 3.324 0.006441 30.324480
103.000000 25.000000 15 3.372 0.004154 54.982984
103.000000 25.000000 20 3.411 0.002924 61.269810
103.000000 25.000000 25 3.452 0.002340 30.762279
103.000000 25.000000 30 3.519 0.004738 14.548021
103.000000 25.000000 35 3.620 0.006683 11.484599
103.000000 25.000000 40 3.730 0.007431 10.247360
103.000000 25.000000 45 3.848 0.006732 10.100390
103.000000 25.000000 50 4.291 0.005642 9.127801
103.000000 25.000000 55 4.401 0.004908 4.712934
103.000000 25.000000 60 4.393 0.004371 -1.488163
103.000000 25.000000 65 4.384 0.004103 -7.709657
103.000000 25.000000 70 4.315 0.007805 -13.530897
103.000000 25.000000 80 4.259 0.006848 -15.009998
103.000000 25.000000 90 4.292 0.005473 -10.072420
103.000000 25.000000 100 4.338 0.004445 0.877393
103.000000 25.000000 110 4.386 0.004257 14.216648
103.000000 25.000000 120 4.428 0.004620 24.489682
103.000000 25.000000 130 4.461 0.005006 31.067707
103.000000 25.000000 140 4.485 0.005175 35.386267
103.000000 25.000000 150 4.501 0.005096 38.459833
103.000000 25.500000 0 3.109 0.011585 12.396961
103.000000 25.500000 5 3.117 0.011755 8.158294
103.000000 25.500000 10 3.301 0.010632 13.237651
103.000000 25.500000 15 3.342 0.005158 34.283336
103.000000 25.500000 20 3.425 0.005699 68.598345
103.000000 25.500000 25 3.520 0.006410 78.026796
103.000000 25.500000 30 3.612 0.004141 81.440542
103.000000 25.500000 35 3.696 0.000348 -77.620752
103.000000 25.500000 40 3.762 0.003725 -10.643938
103.000000 25.500000 45 3.832 0.005761 -9.820520
103.000000 25.500000 50 4.246 0.006872 -9.654570
103.000000 25.500000 55 4.332 0.008116 -9.664974
103.000000 25.500000 60 4.306 0.008485 -9.752142
103.000000 25.500000 65 4.293 0.008023 -9.850888
103.000000 25.500000 70 4.197 0.012397 -9.962696
103.000000 25.500000 80 4.165 0.006447 -9.992430
103.000000 25.500000 90 4.281 0.001426 -9.318650
103.000000 25.500000 100 4.390 0.002124 79.310933
103.000000 25.500000 110 4.475 0.004345 79.819209
103.000000 25.500000 120 4.533 0.005528 80.168941
103.000000 25.500000 130 4.567 0.005966 80.535414
103.000000 25.500000 140 4.584 0.005907 80.927833
103.000000 25.500000 150 4.589 0.005547 81.339248
103.000000 26.000000 0 3.109 0.009556 1.906672
103.000000 26.000000 5 3.138 0.011348 -1.121188
103.000000 26.000000 10 3.394 0.012349 1.718680
103.000000 26.000000 15 3.447 0.005672 10.604155
103.000000 26.000000 20 3.433 0.003131 67.251727
103.000000 26.000000 25 3.387 0.005860 84.103022
103.000000 26.000000 30 3.376 0.005535 -87.607697
103.000000 26.000000 35 3.437 0.003890 -74.030508
103.000000 26.000000 40 3.549 0.003237 -50.769546
103.000000 26.000000 45 3.703 0.003692 -36.782006
103.000000 26.000000 50 4.194 0.004045 -29.276946
103.000000 26.000000 55 4.352 0.004383 -21.973749
103.000000 26.000000 60 4.393 0.004383 -16.320052
103.000000 26.000000 65 4.430 0.004037 -11.676792
103.000000 26.000000 70 4.457 0.006275 -5.727790
103.000000 26.000000 80 4.513 0.003592 1.667441
103.000000 26.000000 90 4.558 0.001092 8.338938
103.000000 26.000000 100 4.572 0.001063 -77.969419
103.000000 26.000000 110 4.568 0.002783 -74.028044
103.000000 26.000000 120 4.557 0.004004 -71.441562
103.000000 26.000000 130 4.544 0.004730 -69.685459
103.000000 26.000000 140 4.531 0.005026 -68.518217
103.000000 26.000000 150 4.521 0.004993 -67.776953
103.000000 26.500000 0 3.186 0.011379 0.260670
103.000000 26.500000 5 3.305 0.006961 -3.532992
103.000000 26.500000 10 3.565 0.004870 9.401230
103.000000 26.500000 15 3.473 0.004215 21.747968
103.000000 26.500000 20 3.331 0.003383 18.018317
103.000000 26.500000 25 3.261 0.003160 -0.289991
103.000000 26.500000 30 3.314 0.004214 -14.538530
103.000000 26.500000 35 3.467 0.005355 -20.255727
103.000000 26.500000 40 3.651 0.006062 -21.981758
103.000000 26.500000 45 3.823 0.006324 -21.652816
103.000000 26.500000 50 3.967 0.006282 -20.059712
103.000000 26.500000 55 4.075 0.005535 -18.908672
103.000000 26.500000 60 4.478 0.004783 -17.008557
103.000000 26.500000 65 4.580 0.004506 -14.058390
103.000000 26.500000 70 4.619 0.008086 -11.679383
103.000000 26.500000 80 4.635 0.006412 -13.404447
103.000000 26.500000 90 4.597 0.004849 -22.846814
103.000000 26.500000 100 4.564 0.004418 -38.306523
103.000000 26.500000 110 4.541 0.005050 -50.649490
103.000000 26.500000 120 4.526 0.005826 -57.729758
103.000000 26.500000 130 4.518 0.006294 -61.999438
103.000000 26.500000 140 4.513 0.006394 -64.954964
103.000000 26.500000 150 4.511 0.006196 -67.257087
103.000000 27.000000 0 3.184 0.010405 2.012321
103.000000 27.000000 5 3.253 0.002759 -59.716196
103.000000 27.000000 10 3.525 0.007036 -86.376646
103.000000 27.000000 15 3.548 0.002682 55.382798
103.000000 27.000000 20 3.487 0.008889 14.074399
103.000000 27.000000 25 3.419 0.013760 7.742866
103.000000 27.000000 30 3.416 0.014632 3.934166
103.000000 27.000000 35 3.495 0.013153 0.507283
103.000000 27.000000 40 3.617 0.011001 -2.973119
103.000000 27.000000 45 3.751 0.009085 -6.450894
103.000000 27.000000 50 3.883 0.006885 -9.389204
103.000000 27.000000 55 4.332 0.005412 -11.539147
103.000000 27.000000 60 4.459 0.005127 -13.123950
103.000000 27.000000 65 4.476 0.005037 -14.728328
103.000000 27.000000 70 4.488 0.009560 -17.712895
103.000000 27.000000 80 4.510 0.008497 -23.391377
103.000000 27.000000 90 4.532 0.007337 -31.542085
103.000000 27.000000 100 4.545 0.006521 -41.732863
103.000000 27.000000 110 4.553 0.006204 -52.211375
103.000000 27.000000 120 4.555 0.006208 -61.230209
103.000000 27.000000 130 4.554 0.006269 -68.323693
103.000000 27.000000 140 4.550 0.006233 -73.839571
103.000000 27.000000 150 4.545 0.006055 -78.232222
103.000000 27.500000 0 3.185 0.008489 -5.621337
103.000000 27.500000 5 3.208 0.005533 -59.367105
103.000000 27.500000 10 3.403 0.007583 -72.963824
103.000000 27.500000 15 3.497 0.000600 39.334003
103.000000 27.500000 20 3.557 0.008811 15.600548
103.000000 27.500000 25 3.564 0.012864 12.945049
103.000000 27.500000 30 3.571 0.012774 9.796766
103.000000 27.500000 35 3.617 0.010739 5.299847
103.000000 27.500000 40 3.692 0.008679 -0.803673
103.000000 27.500000 45 3.782 0.007409 -7.348881
103.000000 27.500000 50 3.884 0.006010 -12.466324
103.000000 27.500000 55 4.320 0.005191 -15.373497
103.000000 27.500000 60 4.440 0.005278 -15.475522
103.000000 27.500000 65 4.454 0.005273 -14.735972
103.000000 27.500000 70 4.457 0.009401 -13.930248
103.000000 27.500000 80 4.482 0.006572 -15.126901
103.000000 27.500000 90 4.520 0.003362 -25.010233
103.000000 27.500000 100 4.548 0.002551 -60.955567
103.000000 27.500000 110 4.565 0.004684 -77.922512
103.000000 27.500000 120 4.574 0.006593 -82.506394
103.000000 27.500000 130 4.575 0.007764 -84.532572
103.000000 27.500000 140 4.572 0.008249 -85.778301
103.000000 27.500000 150 4.566 0.008204 -86.727340
103.000000 28.000000 0 3.217 0.007475 -15.154879
103.000000 28.000000 5 3.264 0.007391 -54.741386
103.000000 28.000000 10 3.427 0.006486 -49.139410
103.000000 28.000000 15 3.481 0.007425 -1.513122
103.000000 28.000000 20 3.537 0.013620 9.940238
103.000000 28.000000 25 3.570 0.014153 12.614088
103.000000 28.000000 30 3.610 0.010226 12.852033
103.000000 28.000000 35 3.679 0.004998 9.245030
103.000000 28.000000 40 3.757 0.001597 -22.298134
103.000000 28.000000 45 3.836 0.003149 -54.021598
103.000000 28.000000 50 3.908 0.004244 -56.788406
103.000000 28.000000 55 3.977 0.004140 -56.229302
103.000000 28.000000 60 4.381 0.003429 -53.325620
103.000000 28.000000 65 4.482 0.002544 -44.991427
103.000000 28.000000 70 4.477 0.003744 -21.731566
103.000000 28.000000 80 4.485 0.004586 -0.189287
103.000000 28.000000 90 4.512 0.004537 6.388180
103.000000 28.000000 100 4.542 0.003173 7.547231
103.000000 28.000000 110 4.568 0.001315 0.230483
103.000000 28.000000 120 4.586 0.001018 -53.641003
103.000000 28.000000 130 4.597 0.002404 -65.050445
103.000000 28.000000 140 4.600 0.003418 -66.933477
103.000000 28.000000 150 4.598 0.003988 -67.399464
103.000000 28.500000 0 3.237 0.006234 -34.521211
103.000000 28.500000 5 3.264 0.005319 -60.643378
103.000000 28.500000 10 3.357 0.004032 -60.108379
103.000000 28.500000 15 3.436 0.004259 -6.242676
103.000000 28.500000 20 3.560 0.008549 2.049093
103.000000 28.500000 25 3.644 0.009052 1.016570
103.000000 28.500000 30 3.706 0.006916 -4.701708
103.000000 28.500000 35 3.773 0.004658 -18.110848
103.000000 28.500000 40 3.838 0.004042 -36.462043
103.000000 28.500000 45 3.896 0.004206 -47.395095
103.000000 28.500000 50 3.947 0.003876 -51.438185
103.000000 28.500000 55 3.992 0.002916 -51.157630
103.000000 28.500000 60 4.035 0.001821 -47.618669
103.000000 28.500000 65 4.421 0.000923 -33.736732
103.000000 28.500000 70 4.519 0.003283 12.455004
103.000000 28.500000 80 4.521 0.006915 19.661195
103.000000 28.500000 90 4.528 0.008434 20.542510
103.000000 28.500000 100 4.543 0.008213 20.055214
103.000000 28.500000 110 4.557 0.007026 18.704601
103.000000 28.500000 120 4.568 0.005502 16.430851
103.000000 28.500000 130 4.574 0.004031 12.898224
103.000000 28.500000 140 4.575 0.002821 7.463866
103.000000 28.500000 150 4.573 0.001962 -0.746973
103.000000 29.000000 0 3.284 0.007183 -42.574592
103.000000 29.000000 5 3.319 0.005334 -77.701298
103.000000 29.000000 10 3.340 0.008522 80.782460
103.000000 29.000000 15 3.414 0.003844 57.472247
103.000000 29.000000 20 3.565 0.005344 6.139295
103.000000 29.000000 25 3.681 0.009495 -8.901374
103.000000 29.000000 30 3.771 0.012247 -17.369086
103.000000 29.000000 35 3.863 0.013741 -23.136994
103.000000 29.000000 40 3.947 0.014096 -26.780303
103.000000 29.000000 45 4.015 0.013361 -28.631487
103.000000 29.000000 50 4.067 0.011726 -28.896688
103.000000 29.000000 55 4.104 0.009540 -27.480048
103.000000 29.000000 60 4.133 0.007266 -23.773859
103.000000 29.000000 65 4.151 0.005138 -18.691886
103.000000 29.000000 70 4.546 0.006679 -4.455875
103.000000 29.000000 80 4.634 0.007708 17.752845
103.000000 29.000000 90 4.589 0.010024 24.505767
103.000000 29.000000 100 4.564 0.010905 25.303272
103.000000 29.000000 110 4.552 0.010633 24.062060
103.000000 29.000000 120 4.549 0.009746 21.994171
103.000000 29.000000 130 4.549 0.008611 19.635076
103.000000 29.000000 140 4.549 0.007427 17.269190
103.000000 29.000000 150 4.549 0.006293 15.044559
103.000000 29.500000 0 3.312 0.007233 -53.777950
103.000000 29.500000 5 3.340 0.007438 88.696959
103.000000 29.500000 10 3.299 0.013769 72.049226
103.000000 29.500000 15 3.383 0.007757 56.822083
103.000000 29.500000 20 3.582 0.005350 8.582524
103.000000 29.500000 25 3.745 0.011064 -14.250995
103.000000 29.500000 30 3.865 0.015750 -22.393256
103.000000 29.500000 35 3.968 0.018223 -26.752818
103.000000 29.500000 40 4.048 0.018620 -29.139400
103.000000 29.500000 45 4.106 0.017337 -30.130192
103.000000 29.500000 50 4.144 0.014901 -29.906830
103.000000 29.500000 55 4.168 0.011886 -28.312295
103.000000 29.500000 60 4.186 0.008880 -24.700405
103.000000 29.500000 65 4.193 0.006158 -19.753290
103.000000 29.500000 70 4.588 0.007609 -6.090703
103.000000 29.500000 80 4.674 0.008634 17.804617
103.000000 29.500000 90 4.614 0.011999 24.890721
103.000000 29.500000 100 4.574 0.013903 25.603016
103.000000 29.500000 110 4.547 0.014418 24.462591
103.000000 29.500000 120 4.531 0.014025 22.768187
103.000000 29.500000 130 4.522 0.013097 21.016562
103.000000 29.500000 140 4.516 0.011880 19.414807
103.000000 29.500000 150 4.513 0.010534 18.037685
103.500000 23.000000 0 3.208 0.005018 29.724165
103.500000 23.000000 5 3.180 0.001214 17.983701
103.500000 23.000000 10 3.323 0.003039 89.205896
103.500000 23.000000 15 3.462 0.005611 -87.415548
103.500000 23.000000 20 3.612 0.004266 -86.895258
103.500000 23.000000 25 3.727 0.000547 64.590918
103.500000 23.000000 30 3.823 0.004022 11.972736
103.500000 23.000000 35 3.915 0.006866 11.413741
103.500000 23.000000 40 4.009 0.007268 11.128540
103.500000 23.000000 45 4.399 0.006693 11.874595
103.500000 23.000000 50 4.482 0.005760 14.196571
103.500000 23.000000 55 4.457 0.004012 17.234614
103.500000 23.000000 60 4.433 0.001914 23.483317
103.500000 23.000000 65 4.413 0.000680 78.277382
103.500000 23.000000 70 4.340 0.006597 -75.868281
103.500000 23.000000 80 4.267 0.011669 -70.954115
103.500000 23.000000 90 4.277 0.014090 -67.750485
103.500000 23.000000 100 4.309 0.014824 -65.017930
103.500000 23.000000 110 4.347 0.014522 -62.620141
103.500000 23.000000 120 4.385 0.013612 -60.525862
103.500000 23.000000 130 4.418 0.012367 -58.711546
103.500000 23.000000 140 4.444 0.010968 -57.148280
103.500000 23.000000 150 4.463 0.009536 -55.803871
103.500000 23.500000 0 3.204 0.008316 26.027497
103.500000 23.500000 5 3.208 0.003654 -9.325914
103.500000 23.500000 10 3.362 0.002244 -24.363345
103.500000 23.500000 15 3.433 0.001067 48.755274
103.500000 23.500000 20 3.533 0.003672 46.391847
103.500000 23.500000 25 3.638 0.005394 39.441907
103.500000 23.500000 30 3.746 0.006485 33.064807
103.500000 23.500000 35 3.853 0.007065 28.195726
103.500000 23.500000 40 3.943 0.007132 24.719707
103.500000 23.500000 45 4.017 0.006141 21.891609
103.500000 23.500000 50 4.404 0.005133 19.873539
103.500000 23.500000 55 4.476 0.004323 17.786268
103.500000 23.500000 60 4.440 0.003204 13.061613
103.500000 23.500000 65 4.405 0.002125 0.544925
103.500000 23.500000 70 4.303 0.004676 -32.113319
103.500000 23.500000 80 4.195 0.008706 -45.744817
103.500000 23.500000 90 4.203 0.011480 -48.774530
103.500000 23.500000 100 4.248 0.012854 -49.610615
103.500000 23.500000 110 4.307 0.013193 -49.681959
103.500000 23.500000 120 4.364 0.012835 -49.408350
103.500000 23.500000 130 4.414 0.012033 -48.955270
103.500000 23.500000 140 4.453 0.010972 -48.401005
103.500000 23.500000 150 4.481 0.009785 -47.787857
103.500000 24.000000 0 3.177 0.007543 23.905877
103.500000 24.000000 5 3.184 0.001924 -13.903949
103.500000 24.000000 10 3.367 0.003175 -73.874983
103.500000 24.000000 15 3.431 0.002784 75.280959
103.500000 24.000000 20 3.506 0.004661 39.466198
103.500000 24.000000 25 3.585 0.007888 27.120328
103.500000 24.000000 30 3.677 0.009867 21.398269
103.500000 24.000000 35 3.776 0.010354 17.536658
103.500000 24.000000 40 3.866 0.009776 14.197939
103.500000 24.000000 45 3.949 0.008085 11.093607
103.500000 24.000000 50 4.352 0.006473 7.850129
103.500000 24.000000 55 4.434 0.005393 3.163639
103.500000 24.000000 60 4.405 0.004480 -3.609834
103.500000 24.000000 65 4.379 0.003907 -12.293146
